family,regime,dist,n,arm,shortlist,mean,ci_lo,ci_hi,seeds,rerun_outstanding
live,beta025_random,specialist,100,langgraph,embed,0.5488999999999999,0.5272351539226433,0.5705648460773566,10,False
live,beta025_random,specialist,100,llama,embed,0.5192,0.501539749592816,0.536860250407184,10,False
live,beta025_random,specialist,100,maf,embed,0.5263,0.5065335581800309,0.5460664418199691,10,False
live,beta025_random,specialist,100,magentic,embed,0.5828,0.5678476311798654,0.5977523688201346,10,False
live,beta025_random,specialist,100,openai,embed,0.5223,0.5014012759560142,0.5431987240439857,10,False
live,beta025_random,specialist,100,smol,embed,0.49910000000000004,0.48082223573117694,0.5173777642688231,10,False
live,beta025_random,specialist,100,autogen,sota,0.5371999999999999,0.5223932447848962,0.5520067552151036,10,False
live,beta025_random,specialist,100,camel,sota,0.5207,0.5104671009864153,0.5309328990135848,10,False
live,beta025_random,specialist,100,langgraph,sota,0.5172999999999999,0.5022718412453302,0.5323281587546695,10,False
live,beta025_random,specialist,100,llama,sota,0.5281,0.5145792751673588,0.5416207248326412,10,False
live,beta025_random,specialist,100,maf,sota,0.5435000000000001,0.5280704108213401,0.5589295891786601,10,False
live,beta025_random,specialist,100,magentic,sota,0.5754999999999999,0.5661342823731084,0.5848657176268914,10,False
live,beta025_random,specialist,100,openai,sota,0.5250000000000001,0.5114509122898339,0.5385490877101664,10,False
live,beta025_random,specialist,100,smol,sota,0.5356,0.5206413904389479,0.5505586095610521,10,False
live,beta025_random,specialist,100,autogen,va_cohort,0.5851,0.5683585345125742,0.6018414654874257,10,False
live,beta025_random,specialist,100,camel,va_cohort,0.5288999999999999,0.5103770712658907,0.5474229287341091,10,False
live,beta025_random,specialist,100,langgraph,va_cohort,0.5715,0.5550485562943552,0.5879514437056448,10,False
live,beta025_random,specialist,100,llama,va_cohort,0.5683,0.553684901262355,0.582915098737645,10,False
live,beta025_random,specialist,100,maf,va_cohort,0.5398,0.52124330010182,0.5583566998981799,10,False
live,beta025_random,specialist,100,magentic,va_cohort,0.6141,0.6006064212802286,0.6275935787197714,10,False
live,beta025_random,specialist,100,openai,va_cohort,0.5121,0.49388556738310097,0.530314432616899,10,False
live,beta025_random,specialist,100,smol,va_cohort,0.5588,0.5444877674697481,0.5731122325302518,10,False
live,beta05_random,specialist,100,oracle,-,0.8449,0.8390037676813447,0.8507962323186553,10,False
live,beta05_random,specialist,100,"MIDIAN, no framework",-,0.7748,0.7625291673740804,0.7870708326259197,10,False
live,beta05_random,specialist,100,random,-,0.42590000000000006,0.41681221821466996,0.43498778178533015,10,False
live,beta05_random,specialist,100,adk,tfidf,0.5395,0.46299999999999997,0.616,2,False
live,beta05_random,specialist,100,autogen,tfidf,0.45909999999999995,0.44234725561454347,0.47585274438545644,10,False
live,beta05_random,specialist,100,camel,tfidf,0.4667,0.44750043403268364,0.48589956596731637,10,False
live,beta05_random,specialist,100,crewai,tfidf,0.4553,0.44022680819762744,0.4703731918023725,10,False
live,beta05_random,specialist,100,langgraph,tfidf,0.4766,0.4634587164503108,0.48974128354968927,10,False
live,beta05_random,specialist,100,llama,tfidf,0.45759999999999995,0.44329988345035837,0.47190011654964154,10,False
live,beta05_random,specialist,100,maf,tfidf,0.47359999999999997,0.45070545916599325,0.4964945408340067,10,False
live,beta05_random,specialist,100,magentic,tfidf,0.5071,0.49212635648881675,0.5220736435111832,10,False
live,beta05_random,specialist,100,openai,tfidf,0.46299999999999997,0.4460490904865451,0.4799509095134548,10,False
live,beta05_random,specialist,100,smol,tfidf,0.4619,0.44492063343675947,0.4788793665632405,10,False
live,beta05_random,specialist,100,adk,embed,0.5300000000000001,0.5096775985670986,0.5503224014329017,6,False
live,beta05_random,specialist,100,autogen,embed,0.5120999999999999,0.49289788784765814,0.5313021121523417,10,False
live,beta05_random,specialist,100,camel,embed,0.5208,0.5035078694841331,0.538092130515867,10,False
live,beta05_random,specialist,100,crewai,embed,0.5286666666666667,0.5121931188466682,0.5451402144866653,6,False
live,beta05_random,specialist,100,langgraph,embed,0.5115999999999999,0.49188525650404974,0.5313147434959502,10,False
live,beta05_random,specialist,100,llama,embed,0.5196000000000001,0.5014903340726562,0.5377096659273439,10,False
live,beta05_random,specialist,100,maf,embed,0.5264,0.5064210110365914,0.5463789889634085,10,False
live,beta05_random,specialist,100,magentic,embed,0.5743,0.5593511613234413,0.5892488386765588,10,False
live,beta05_random,specialist,100,openai,embed,0.5237999999999999,0.5030979872154098,0.5445020127845901,10,False
live,beta05_random,specialist,100,smol,embed,0.5002,0.4820146579172492,0.5183853420827508,10,False
live,beta05_random,specialist,100,autogen,sota,0.5375,0.5224998148159579,0.5525001851840421,10,False
live,beta05_random,specialist,100,camel,sota,0.5208,0.5106809310924594,0.5309190689075407,10,False
live,beta05_random,specialist,100,langgraph,sota,0.5226999999999999,0.5075459393047422,0.5378540606952577,10,False
live,beta05_random,specialist,100,llama,sota,0.5282,0.5147020166115247,0.5416979833884753,10,False
live,beta05_random,specialist,100,maf,sota,0.5429999999999999,0.5279482374601657,0.5580517625398341,10,False
live,beta05_random,specialist,100,magentic,sota,0.5904999999999999,0.5823143078755944,0.5986856921244055,10,False
live,beta05_random,specialist,100,openai,sota,0.5261,0.5120798161368848,0.5401201838631152,10,False
live,beta05_random,specialist,100,smol,sota,0.5355,0.5208021165544906,0.5501978834455094,10,False
live,beta05_random,specialist,100,autogen,va_cohort,0.5765,0.5508991102585172,0.6021008897414828,10,False
live,beta05_random,specialist,100,camel,va_cohort,0.513,0.48808637142267536,0.5379136285773247,10,False
live,beta05_random,specialist,100,crewai,va_cohort,0.383,0.383,0.383,1,False
live,beta05_random,specialist,100,langgraph,va_cohort,0.5439,0.5207985570436247,0.5670014429563754,10,False
live,beta05_random,specialist,100,llama,va_cohort,0.5633,0.5409716174641631,0.5856283825358369,10,False
live,beta05_random,specialist,100,maf,va_cohort,0.5234000000000001,0.49986553354947033,0.5469344664505299,10,False
live,beta05_random,specialist,100,magentic,va_cohort,0.6317999999999999,0.6188301203637898,0.64476987963621,10,False
live,beta05_random,specialist,100,openai,va_cohort,0.5051,0.48145613774735135,0.5287438622526486,10,False
live,beta05_random,specialist,100,smol,va_cohort,0.5398000000000001,0.5227916360444503,0.5568083639555498,10,False
live,cartel,specialist,100,oracle,-,0.8449,0.8390037676813447,0.8507962323186553,10,False
live,cartel,specialist,100,"MIDIAN, no framework",-,0.768,0.7560055568421595,0.7799944431578405,10,False
live,cartel,specialist,100,random,-,0.4258,0.41670445774629744,0.4348955422537026,10,False
live,cartel,specialist,100,adk,tfidf,0.48440000000000005,0.46379730330488,0.5050026966951201,10,False
live,cartel,specialist,100,autogen,tfidf,0.4542999999999999,0.4381465345995218,0.47045346540047805,10,False
live,cartel,specialist,100,camel,tfidf,0.46709999999999996,0.4473896248414981,0.48681037515850184,10,False
live,cartel,specialist,100,crewai,tfidf,0.4556,0.4404928273106227,0.4707071726893773,10,False
live,cartel,specialist,100,langgraph,tfidf,0.47400000000000003,0.45054081558678283,0.49745918441321724,10,False
live,cartel,specialist,100,llama,tfidf,0.45230000000000004,0.43917745790210183,0.46542254209789824,10,False
live,cartel,specialist,100,maf,tfidf,0.4727,0.4499374332632622,0.49546256673673783,10,False
live,cartel,specialist,100,magentic,tfidf,0.4831,0.46731220583981264,0.4988877941601873,10,False
live,cartel,specialist,100,openai,tfidf,0.46440000000000003,0.44674264396286295,0.4820573560371371,10,False
live,cartel,specialist,100,smol,tfidf,0.46210000000000007,0.4452447667210185,0.47895523327898165,10,False
live,cartel,specialist,100,adk,embed,0.5396,0.523355205962114,0.5558447940378859,10,False
live,cartel,specialist,100,autogen,embed,0.5119,0.4921873700948408,0.5316126299051592,10,False
live,cartel,specialist,100,camel,embed,0.5141,0.49469527548937287,0.5335047245106271,10,False
live,cartel,specialist,100,crewai,embed,0.5297000000000001,0.5078560839896629,0.5515439160103373,10,False
live,cartel,specialist,100,langgraph,embed,0.5181,0.4976199555122011,0.538580044487799,10,False
live,cartel,specialist,100,llama,embed,0.5163,0.49826913140688384,0.5343308685931161,10,False
live,cartel,specialist,100,maf,embed,0.5268,0.5064471132268664,0.5471528867731337,10,False
live,cartel,specialist,100,magentic,embed,0.5532,0.5361114723344058,0.5702885276655942,10,False
live,cartel,specialist,100,openai,embed,0.5241,0.5034293283450522,0.5447706716549479,10,False
live,cartel,specialist,100,smol,embed,0.4993,0.48070725948118465,0.5178927405188154,10,False
live,cartel,specialist,100,adk,dense_icomp,0.4996666666666667,0.4371304549347607,0.5622028783985727,3,False
live,cartel,specialist,100,autogen,dense_icomp,0.48266666666666663,0.45455775151308747,0.5107755818202457,3,False
live,cartel,specialist,100,camel,dense_icomp,0.463,0.4268337173599498,0.49916628264005025,3,False
live,cartel,specialist,100,crewai,dense_icomp,0.48433333333333334,0.44450732284883826,0.5241593438178284,3,False
live,cartel,specialist,100,langgraph,dense_icomp,0.48666666666666664,0.46196623931993613,0.5113670940133971,3,False
live,cartel,specialist,100,llama,dense_icomp,0.47700000000000004,0.43799572672983983,0.5160042732701602,3,False
live,cartel,specialist,100,maf,dense_icomp,0.4486666666666667,0.41680062762124337,0.48053270571209006,3,False
live,cartel,specialist,100,magentic,dense_icomp,0.5256666666666666,0.4857946491885181,0.5655386841448151,3,False
live,cartel,specialist,100,openai,dense_icomp,0.4643333333333333,0.42114254213376806,0.5075241245328986,3,False
live,cartel,specialist,100,smol,dense_icomp,0.45933333333333337,0.43383605679031584,0.4848306098763509,3,False
live,cartel,specialist,100,adk,dense_idemo,0.47733333333333333,0.4388741197283841,0.5157925469382826,3,False
live,cartel,specialist,100,autogen,dense_idemo,0.4776666666666667,0.4679827739691107,0.48735055936422267,3,False
live,cartel,specialist,100,camel,dense_idemo,0.46366666666666667,0.43710646251751817,0.4902268708158152,3,False
live,cartel,specialist,100,crewai,dense_idemo,0.46433333333333326,0.44948596169911986,0.47918070496754667,3,False
live,cartel,specialist,100,langgraph,dense_idemo,0.49,0.4688733974966789,0.5111266025033211,3,False
live,cartel,specialist,100,llama,dense_idemo,0.4746666666666666,0.45202943087153374,0.4973039024617995,3,False
live,cartel,specialist,100,maf,dense_idemo,0.5073333333333333,0.47726489288306867,0.537401773783598,3,False
live,cartel,specialist,100,magentic,dense_idemo,0.517,0.48413157543578744,0.5498684245642126,3,False
live,cartel,specialist,100,openai,dense_idemo,0.494,0.45233066675199457,0.5356693332480055,3,False
live,cartel,specialist,100,smol,dense_idemo,0.428,0.41149747494068456,0.4445025250593154,3,False
live,cartel,specialist,100,adk,sota,0.5466,0.5347329588074083,0.5584670411925916,10,False
live,cartel,specialist,100,autogen,sota,0.5382,0.5236018265982807,0.5527981734017193,10,False
live,cartel,specialist,100,camel,sota,0.5206,0.5103300870933044,0.5308699129066955,10,False
live,cartel,specialist,100,crewai,sota,0.5282,0.513376744996834,0.5430232550031661,10,False
live,cartel,specialist,100,langgraph,sota,0.5199,0.49772521451938917,0.5420747854806109,10,False
live,cartel,specialist,100,llama,sota,0.5290000000000001,0.5153113997144422,0.5426886002855581,10,False
live,cartel,specialist,100,maf,sota,0.5446,0.5293515392397935,0.5598484607602064,10,False
live,cartel,specialist,100,magentic,sota,0.5660999999999999,0.5548133805868285,0.5773866194131714,10,False
live,cartel,specialist,100,openai,sota,0.5239,0.5094628180650717,0.5383371819349284,10,False
live,cartel,specialist,100,smol,sota,0.5348999999999999,0.5203142763863655,0.5494857236136343,10,False
live,cartel,specialist,100,adk,sota_icomp,0.5433333333333333,0.5228367211471424,0.5638299455195243,3,False
live,cartel,specialist,100,autogen,sota_icomp,0.5413333333333333,0.5099415438901613,0.5727251227765053,3,False
live,cartel,specialist,100,camel,sota_icomp,0.5486666666666667,0.5449101907768052,0.5524231425565282,3,False
live,cartel,specialist,100,crewai,sota_icomp,0.5263333333333334,0.5003504329734599,0.5523162336932069,3,False
live,cartel,specialist,100,langgraph,sota_icomp,0.49366666666666664,0.47633333333333333,0.511,3,False
live,cartel,specialist,100,llama,sota_icomp,0.516,0.47238425360797626,0.5596157463920237,3,False
live,cartel,specialist,100,maf,sota_icomp,0.5483333333333332,0.508157331651843,0.5885093350148235,3,False
live,cartel,specialist,100,magentic,sota_icomp,0.5703333333333334,0.534661994075542,0.6060046725911247,3,False
live,cartel,specialist,100,openai,sota_icomp,0.5146666666666667,0.48989885601565347,0.5394344773176799,3,False
live,cartel,specialist,100,smol,sota_icomp,0.5176666666666666,0.495140139094836,0.5401931942384972,3,False
live,cartel,specialist,100,adk,sota_idemo,0.535,0.5043895442699721,0.565610455730028,3,False
live,cartel,specialist,100,autogen,sota_idemo,0.5283333333333333,0.48669067358265083,0.5699759930840158,3,False
live,cartel,specialist,100,camel,sota_idemo,0.5403333333333333,0.5369503694783025,0.5437162971883641,3,False
live,cartel,specialist,100,crewai,sota_idemo,0.512,0.48642005994273374,0.5375799400572663,3,False
live,cartel,specialist,100,langgraph,sota_idemo,0.4956666666666667,0.46220856683352546,0.5291247664998079,3,False
live,cartel,specialist,100,llama,sota_idemo,0.5126666666666667,0.4896859984624758,0.5356473348708577,3,False
live,cartel,specialist,100,maf,sota_idemo,0.5343333333333333,0.4820382305245829,0.5866284361420837,3,False
live,cartel,specialist,100,magentic,sota_idemo,0.573,0.5429777860021394,0.6030222139978605,3,False
live,cartel,specialist,100,openai,sota_idemo,0.49833333333333335,0.47230557037828,0.5243610962883867,3,False
live,cartel,specialist,100,smol,sota_idemo,0.5056666666666666,0.4717828783437663,0.5395504549895669,3,False
live,cartel,specialist,100,adk,declared,0.5073333333333333,0.47733148153863386,0.5373351851280328,3,False
live,cartel,specialist,100,autogen,declared,0.4956666666666667,0.47010410723994955,0.5212292260933838,3,False
live,cartel,specialist,100,camel,declared,0.47333333333333333,0.45260225092604506,0.4940644157406216,3,False
live,cartel,specialist,100,crewai,declared,0.4993333333333334,0.47827521270388396,0.5203914539627829,3,False
live,cartel,specialist,100,langgraph,declared,0.49499999999999994,0.475712698478014,0.5142873015219859,3,False
live,cartel,specialist,100,llama,declared,0.486,0.46142358854511095,0.510576411454889,3,False
live,cartel,specialist,100,maf,declared,0.49433333333333335,0.4734820077692888,0.515184658897378,3,False
live,cartel,specialist,100,magentic,declared,0.5103333333333333,0.47799484577164025,0.5426718208950264,3,False
live,cartel,specialist,100,openai,declared,0.47533333333333333,0.4460910504007182,0.5045756162659484,3,False
live,cartel,specialist,100,smol,declared,0.507,0.5017084973778708,0.5122915026221292,3,False
live,cartel,specialist,100,adk,va_cohort,0.5730000000000001,0.5589098142903178,0.5870901857096823,10,False
live,cartel,specialist,100,autogen,va_cohort,0.5982000000000001,0.5835660972016653,0.6128339027983348,10,False
live,cartel,specialist,100,camel,va_cohort,0.5296,0.510501890727672,0.5486981092723279,10,False
live,cartel,specialist,100,crewai,va_cohort,0.5566000000000001,0.5400154020582685,0.5731845979417317,10,False
live,cartel,specialist,100,langgraph,va_cohort,0.5501,0.5339696628126447,0.5662303371873554,10,False
live,cartel,specialist,100,llama,va_cohort,0.5743,0.5561701902933318,0.5924298097066683,10,False
live,cartel,specialist,100,maf,va_cohort,0.5412,0.5207311618958639,0.5616688381041361,10,False
live,cartel,specialist,100,magentic,va_cohort,0.6103,0.5950654996800026,0.6255345003199974,10,False
live,cartel,specialist,100,openai,va_cohort,0.5112,0.48780588868017327,0.5345941113198267,10,False
live,cartel,specialist,100,smol,va_cohort,0.5529,0.5361691568918027,0.5696308431081972,10,False
live,beta0,bimodal,1000,oracle,-,0.5733999999999999,0.5699096959699443,0.5768903040300555,10,False
live,beta0,bimodal,1000,"MIDIAN, no framework",-,0.5482999999999999,0.5434901720982508,0.553109827901749,10,False
live,beta0,bimodal,1000,random,-,0.24619999999999997,0.24145119898173115,0.25094880101826883,10,False
live,beta0,bimodal,1000,adk,tfidf,0.5733999999999999,0.5699096959699443,0.5768903040300555,10,False
live,beta0,bimodal,1000,autogen,tfidf,0.5733999999999999,0.5699096959699443,0.5768903040300555,10,False
live,beta0,bimodal,1000,camel,tfidf,0.5733999999999999,0.5699096959699443,0.5768903040300555,10,False
live,beta0,bimodal,1000,crewai,tfidf,0.5733999999999999,0.5699096959699443,0.5768903040300555,10,False
live,beta0,bimodal,1000,langgraph,tfidf,0.5733999999999999,0.5699096959699443,0.5768903040300555,10,False
live,beta0,bimodal,1000,llama,tfidf,0.5733999999999999,0.5699096959699443,0.5768903040300555,10,False
live,beta0,bimodal,1000,maf,tfidf,0.5733999999999999,0.5699096959699443,0.5768903040300555,10,False
live,beta0,bimodal,1000,magentic,tfidf,0.5733999999999999,0.5699096959699443,0.5768903040300555,10,False
live,beta0,bimodal,1000,openai,tfidf,0.5733999999999999,0.5699096959699443,0.5768903040300555,10,False
live,beta0,bimodal,1000,smol,tfidf,0.5733999999999999,0.5699096959699443,0.5768903040300555,10,False
live,beta0,bimodal,1000,autogen,bm25,0.5541,0.5505177908740245,0.5576822091259755,10,False
live,beta0,bimodal,1000,langgraph,bm25,0.5742222222222222,0.5704297670742497,0.5780146773701946,9,False
live,beta0,bimodal,1000,llama,bm25,0.5341,0.5307518661914433,0.5374481338085567,10,False
live,beta0,bimodal,1000,maf,bm25,0.5418999999999999,0.5383993651369438,0.5454006348630561,10,False
live,beta0,bimodal,1000,openai,bm25,0.5685,0.5647904028370845,0.5722095971629155,10,False
live,beta0,bimodal,1000,smol,bm25,0.5638,0.5600058524599647,0.5675941475400352,10,False
live,beta0,bimodal,1000,adk,embed,0.5652999999999999,0.5613082028552987,0.5692917971447011,10,False
live,beta0,bimodal,1000,autogen,embed,0.5453000000000001,0.5415051204088785,0.5490948795911217,10,False
live,beta0,bimodal,1000,camel,embed,0.567,0.562749509832188,0.5712504901678119,10,False
live,beta0,bimodal,1000,crewai,embed,0.5521,0.548126616331415,0.556073383668585,10,False
live,beta0,bimodal,1000,langgraph,embed,0.5701999999999999,0.566824269626354,0.5735757303736458,10,False
live,beta0,bimodal,1000,llama,embed,0.5182000000000001,0.5150384251462989,0.5213615748537013,10,False
live,beta0,bimodal,1000,maf,embed,0.5406000000000001,0.5355223802601788,0.5456776197398213,10,False
live,beta0,bimodal,1000,magentic,embed,0.5649,0.5612018022407304,0.5685981977592696,10,False
live,beta0,bimodal,1000,openai,embed,0.5683,0.5645109807777386,0.5720890192222614,10,False
live,beta0,bimodal,1000,smol,embed,0.5563,0.5527911223700132,0.5598088776299869,10,False
live,beta0,bimodal,1000,autogen,dense,0.554,0.5505648871925365,0.5574351128074636,10,False
live,beta0,bimodal,1000,langgraph,dense,0.5734444444444444,0.5696544315775977,0.5772344573112912,9,False
live,beta0,bimodal,1000,llama,dense,0.5336000000000001,0.5302328383202203,0.5369671616797799,10,False
live,beta0,bimodal,1000,maf,dense,0.5412,0.5375582665910006,0.5448417334089994,10,False
live,beta0,bimodal,1000,openai,dense,0.568,0.5642553742213376,0.5717446257786623,10,False
live,beta0,bimodal,1000,smol,dense,0.5638,0.5600058524599647,0.5675941475400352,10,False
live,beta0,bimodal,1000,autogen,sota,0.5541,0.5507919290616232,0.5574080709383769,10,False
live,beta0,bimodal,1000,langgraph,sota,0.5740000000000001,0.570402161142513,0.5775978388574872,9,False
live,beta0,bimodal,1000,llama,sota,0.5334000000000001,0.529843472355107,0.5369565276448932,10,False
live,beta0,bimodal,1000,maf,sota,0.5412000000000001,0.5376291302024423,0.544770869797558,10,False
live,beta0,bimodal,1000,openai,sota,0.5683,0.5645109807777386,0.5720890192222614,10,False
live,beta0,bimodal,1000,smol,sota,0.5638,0.5600058524599647,0.5675941475400352,10,False
live,beta0,bimodal,1000,adk,va_cohort,0.5678,0.5641248582793766,0.5714751417206233,10,False
live,beta0,bimodal,1000,autogen,va_cohort,0.5641999999999999,0.5605309098917821,0.5678690901082177,10,False
live,beta0,bimodal,1000,camel,va_cohort,0.5620999999999999,0.5554309171045287,0.5687690828954711,10,False
live,beta0,bimodal,1000,crewai,va_cohort,0.5265000000000001,0.5195250448030113,0.5334749551969888,10,False
live,beta0,bimodal,1000,langgraph,va_cohort,0.5512,0.5465029560123178,0.5558970439876822,10,False
live,beta0,bimodal,1000,llama,va_cohort,0.49350000000000005,0.48661160396028225,0.5003883960397179,10,False
live,beta0,bimodal,1000,maf,va_cohort,0.5204000000000001,0.5143260117440571,0.526473988255943,10,False
live,beta0,bimodal,1000,magentic,va_cohort,0.5721999999999999,0.5684441157277323,0.5759558842722675,10,False
live,beta0,bimodal,1000,openai,va_cohort,0.5652999999999999,0.5617376973738886,0.5688623026261113,10,False
live,beta0,bimodal,1000,smol,va_cohort,0.5678000000000001,0.5643269289926318,0.5712730710073683,10,False
live,beta01_random,bimodal,1000,oracle,-,0.5733999999999999,0.5699096959699443,0.5768903040300555,10,False
live,beta01_random,bimodal,1000,"MIDIAN, no framework",-,0.5430999999999999,0.5374935552957134,0.5487064447042864,10,False
live,beta01_random,bimodal,1000,random,-,0.24630000000000002,0.24149479448930644,0.2511052055106936,10,False
live,beta01_random,bimodal,1000,adk,tfidf,0.5733999999999999,0.5699096959699443,0.5768903040300555,10,False
live,beta01_random,bimodal,1000,autogen,tfidf,0.5733999999999999,0.5699096959699443,0.5768903040300555,10,False
live,beta01_random,bimodal,1000,camel,tfidf,0.5733999999999999,0.5699096959699443,0.5768903040300555,10,False
live,beta01_random,bimodal,1000,crewai,tfidf,0.5733999999999999,0.5699096959699443,0.5768903040300555,10,False
live,beta01_random,bimodal,1000,langgraph,tfidf,0.5733999999999999,0.5699096959699443,0.5768903040300555,10,False
live,beta01_random,bimodal,1000,llama,tfidf,0.5733999999999999,0.5699096959699443,0.5768903040300555,10,False
live,beta01_random,bimodal,1000,maf,tfidf,0.5733999999999999,0.5699096959699443,0.5768903040300555,10,False
live,beta01_random,bimodal,1000,magentic,tfidf,0.5728888888888888,0.5690286771631021,0.5767491006146754,9,False
live,beta01_random,bimodal,1000,openai,tfidf,0.5733999999999999,0.5699096959699443,0.5768903040300555,10,False
live,beta01_random,bimodal,1000,smol,tfidf,0.5733999999999999,0.5699096959699443,0.5768903040300555,10,False
live,beta01_random,bimodal,1000,autogen,bm25,0.5536000000000001,0.5500622668902877,0.5571377331097125,10,False
live,beta01_random,bimodal,1000,langgraph,bm25,0.5728,0.569362300510839,0.5762376994891609,10,False
live,beta01_random,bimodal,1000,llama,bm25,0.5335555555555556,0.5295309399386056,0.5375801711725056,9,False
live,beta01_random,bimodal,1000,maf,bm25,0.5413,0.5377658805905855,0.5448341194094145,10,False
live,beta01_random,bimodal,1000,openai,bm25,0.5683999999999999,0.5646399763594123,0.5721600236405875,10,False
live,beta01_random,bimodal,1000,smol,bm25,0.5638,0.5600058524599647,0.5675941475400352,10,False
live,beta01_random,bimodal,1000,adk,embed,0.5653,0.5612228277773273,0.5693771722226727,10,False
live,beta01_random,bimodal,1000,autogen,embed,0.5453,0.5416575039083373,0.5489424960916627,10,False
live,beta01_random,bimodal,1000,camel,embed,0.5669,0.5627756818745397,0.5710243181254602,10,False
live,beta01_random,bimodal,1000,crewai,embed,0.553,0.5486859402981518,0.5573140597018483,9,False
live,beta01_random,bimodal,1000,langgraph,embed,0.5705,0.5669308419916052,0.5740691580083949,10,False
live,beta01_random,bimodal,1000,llama,embed,0.5184000000000001,0.5149033349221486,0.5218966650778516,10,False
live,beta01_random,bimodal,1000,maf,embed,0.5408000000000002,0.5358137968129828,0.5457862031870175,10,False
live,beta01_random,bimodal,1000,magentic,embed,0.5653,0.5616666666666668,0.5689333333333333,10,False
live,beta01_random,bimodal,1000,openai,embed,0.5681999999999999,0.5645188166153924,0.5718811833846075,10,False
live,beta01_random,bimodal,1000,smol,embed,0.5564,0.5529384653371341,0.5598615346628659,10,False
live,beta01_random,bimodal,1000,autogen,dense,0.5539000000000001,0.5502562839481284,0.5575437160518717,10,False
live,beta01_random,bimodal,1000,langgraph,dense,0.5728000000000001,0.5693655341673625,0.5762344658326377,10,False
live,beta01_random,bimodal,1000,llama,dense,0.5325555555555556,0.5284489514194275,0.5366621596916836,9,False
live,beta01_random,bimodal,1000,maf,dense,0.5412,0.5378341585169696,0.5445658414830304,10,False
live,beta01_random,bimodal,1000,openai,dense,0.5683,0.5645671131219331,0.572032886878067,10,False
live,beta01_random,bimodal,1000,smol,dense,0.5638,0.5600058524599647,0.5675941475400352,10,False
live,beta01_random,bimodal,1000,autogen,sota,0.5539,0.5505089988367904,0.5572910011632095,10,False
live,beta01_random,bimodal,1000,langgraph,sota,0.5725,0.5690511676694214,0.5759488323305786,10,False
live,beta01_random,bimodal,1000,llama,sota,0.532888888888889,0.5289857404288334,0.5367920373489445,9,False
live,beta01_random,bimodal,1000,maf,sota,0.5416000000000001,0.5381739559579922,0.5450260440420079,10,False
live,beta01_random,bimodal,1000,openai,sota,0.5684,0.5646518152541679,0.5721481847458322,10,False
live,beta01_random,bimodal,1000,smol,sota,0.5638,0.5600058524599647,0.5675941475400352,10,False
live,beta01_random,bimodal,1000,adk,va_cohort,0.5648,0.5587285732959854,0.5708714267040146,10,False
live,beta01_random,bimodal,1000,autogen,va_cohort,0.5579,0.5498302347548946,0.5659697652451053,10,False
live,beta01_random,bimodal,1000,camel,va_cohort,0.5649,0.5598945585165298,0.5699054414834701,10,False
live,beta01_random,bimodal,1000,crewai,va_cohort,0.5317000000000001,0.5251306266153715,0.5382693733846287,10,False
live,beta01_random,bimodal,1000,langgraph,va_cohort,0.5583,0.5535156505144377,0.5630843494855623,10,False
live,beta01_random,bimodal,1000,llama,va_cohort,0.4968,0.4904302799642894,0.5031697200357106,10,False
live,beta01_random,bimodal,1000,maf,va_cohort,0.5266000000000001,0.5202768502925977,0.5329231497074024,10,False
live,beta01_random,bimodal,1000,magentic,va_cohort,0.5515,0.5455721935854071,0.5574278064145929,10,False
live,beta01_random,bimodal,1000,openai,va_cohort,0.5645,0.5609810039310432,0.5680189960689568,10,False
live,beta01_random,bimodal,1000,smol,va_cohort,0.5633999999999999,0.5581523550255587,0.5686476449744411,10,False
live,beta025_random,bimodal,1000,oracle,-,0.5733999999999999,0.5699096959699443,0.5768903040300555,10,False
live,beta025_random,bimodal,1000,"MIDIAN, no framework",-,0.5388000000000001,0.5346478921015947,0.5429521078984054,10,False
live,beta025_random,bimodal,1000,random,-,0.246,0.2411695410846035,0.25083045891539646,10,False
live,beta025_random,bimodal,1000,adk,tfidf,0.5733999999999999,0.5699096959699443,0.5768903040300555,10,False
live,beta025_random,bimodal,1000,autogen,tfidf,0.5733999999999999,0.5699096959699443,0.5768903040300555,10,False
live,beta025_random,bimodal,1000,camel,tfidf,0.5755555555555555,0.5724863939295703,0.5786247171815406,9,False
live,beta025_random,bimodal,1000,crewai,tfidf,0.5733999999999999,0.5699096959699443,0.5768903040300555,10,False
live,beta025_random,bimodal,1000,langgraph,tfidf,0.5733999999999999,0.5699096959699443,0.5768903040300555,10,False
live,beta025_random,bimodal,1000,llama,tfidf,0.5733999999999999,0.5699096959699443,0.5768903040300555,10,False
live,beta025_random,bimodal,1000,maf,tfidf,0.5733999999999999,0.5699096959699443,0.5768903040300555,10,False
live,beta025_random,bimodal,1000,magentic,tfidf,0.5718888888888888,0.5683712964181606,0.5754064813596169,9,False
live,beta025_random,bimodal,1000,openai,tfidf,0.5733999999999999,0.5699096959699443,0.5768903040300555,10,False
live,beta025_random,bimodal,1000,smol,tfidf,0.5733999999999999,0.5699096959699443,0.5768903040300555,10,False
live,beta025_random,bimodal,1000,autogen,bm25,0.5543000000000001,0.5507066419295844,0.5578933580704158,10,False
live,beta025_random,bimodal,1000,camel,bm25,0.547,0.547,0.547,1,False
live,beta025_random,bimodal,1000,langgraph,bm25,0.5729,0.5694537459950452,0.5763462540049548,10,False
live,beta025_random,bimodal,1000,llama,bm25,0.5285,0.51,0.5469999999999999,2,False
