el,x,y,w,key,cartel,b,z,lo,hi,x1,text
bar,0.8102941176470588,0.7449891273518015,0.024029411764705882,midian_wo_defenses,True,1.0,2.0,,,,
whisker,0.8102941176470588,0.7449891273518015,,,,,,0.74001673014522,0.7499615245583835,,
bar,0.8355882352941176,0.8462702089439351,0.024029411764705882,midian_wo_defenses,True,3.0,2.0,,,,
whisker,0.8355882352941176,0.8462702089439351,,,,,,0.8428829095163688,0.8496575083715021,,
bar,0.8608823529411764,0.8987661907913407,0.024029411764705882,midian_wo_defenses,True,5.0,2.0,,,,
whisker,0.8608823529411764,0.8987661907913407,,,,,,0.8962751421404784,0.901257239442202,,
bar,0.8861764705882353,0.8005105417415148,0.024029411764705882,flat_probe_argmax_online,False,1.0,2.0,,,,
whisker,0.8861764705882353,0.8005105417415148,,,,,,0.7977690707709285,0.8032520127121019,,
bar,0.9114705882352941,0.9088470265670805,0.024029411764705882,flat_probe_argmax_online,False,3.0,2.0,,,,
whisker,0.9114705882352941,0.9088470265670805,,,,,,0.906847244020069,0.9108468091140909,,
bar,0.9367647058823529,0.9409095206580327,0.024029411764705882,flat_probe_argmax_online,False,5.0,2.0,,,,
whisker,0.9367647058823529,0.9409095206580327,,,,,,0.9394054426822797,0.9424135986337849,,
bar,0.9620588235294117,0.8005105417415148,0.024029411764705882,flat_probe_argmax_online,True,1.0,2.0,,,,
whisker,0.9620588235294117,0.8005105417415148,,,,,,0.7977690707709285,0.8032520127121019,,
bar,0.9873529411764705,0.9088470265670805,0.024029411764705882,flat_probe_argmax_online,True,3.0,2.0,,,,
whisker,0.9873529411764705,0.9088470265670805,,,,,,0.906847244020069,0.9108468091140909,,
bar,1.0126470588235295,0.9409095206580327,0.024029411764705882,flat_probe_argmax_online,True,5.0,2.0,,,,
whisker,1.0126470588235295,0.9409095206580327,,,,,,0.9394054426822797,0.9424135986337849,,
bar,1.0379411764705881,0.6662333364848259,0.024029411764705882,best_learned,False,1.0,2.0,,,,
whisker,1.0379411764705881,0.6662333364848259,,,,,,0.6586667411452036,0.6737999318244481,,
bar,1.063235294117647,0.7832443036777919,0.024029411764705882,best_learned,False,3.0,2.0,,,,
whisker,1.063235294117647,0.7832443036777919,,,,,,0.7781104345718839,0.7883781727836998,,
bar,1.088529411764706,0.8488820081308505,0.024029411764705882,best_learned,False,5.0,2.0,,,,
whisker,1.088529411764706,0.8488820081308505,,,,,,0.8444504794003667,0.8533135368613343,,
bar,1.1138235294117647,0.6451262172638749,0.024029411764705882,best_learned,True,1.0,2.0,,,,
whisker,1.1138235294117647,0.6451262172638749,,,,,,0.63993515394136,0.6503172805863898,,
bar,1.1391176470588236,0.7832443036777919,0.024029411764705882,best_learned,True,3.0,2.0,,,,
whisker,1.1391176470588236,0.7832443036777919,,,,,,0.7781104345718839,0.7883781727836998,,
bar,1.1644117647058825,0.8488820081308505,0.024029411764705882,best_learned,True,5.0,2.0,,,,
whisker,1.1644117647058825,0.8488820081308505,,,,,,0.8444504794003667,0.8533135368613343,,
bar,1.1897058823529412,0.8907180675049641,0.024029411764705882,best_bandit,False,1.0,2.0,,,,
whisker,1.1897058823529412,0.8907180675049641,,,,,,0.8887814890639956,0.8926546459459327,,
bar,1.215,0.937966814786802,0.024029411764705882,best_bandit,False,3.0,2.0,,,,
whisker,1.215,0.937966814786802,,,,,,0.9364032873398672,0.9395303422337368,,
bar,1.2402941176470588,0.9513094450222185,0.024029411764705882,best_bandit,False,5.0,2.0,,,,
whisker,1.2402941176470588,0.9513094450222185,,,,,,0.9499263335171855,0.9526925565272515,,
bar,1.2655882352941177,0.8352793797863293,0.024029411764705882,best_bandit,True,1.0,2.0,,,,
whisker,1.2655882352941177,0.8352793797863293,,,,,,0.8329999521044346,0.8375588074682241,,
bar,1.2908823529411766,0.9254159969745681,0.024029411764705882,best_bandit,True,3.0,2.0,,,,
whisker,1.2908823529411766,0.9254159969745681,,,,,,0.9237083109328514,0.9271236830162847,,
bar,1.3161764705882353,0.9469958400302552,0.024029411764705882,best_bandit,True,5.0,2.0,,,,
whisker,1.3161764705882353,0.9469958400302552,,,,,,0.945462686926778,0.9485289931337323,,
bar,1.3414705882352942,0.6624633639028082,0.024029411764705882,declared_argmax,False,,2.0,,,,
whisker,1.3414705882352942,0.6624633639028082,,,,,,0.6548220406105854,0.6701046871950315,,
bar,1.3667647058823529,0.4980027417982416,0.024029411764705882,declared_argmax,True,,2.0,,,,
whisker,1.3667647058823529,0.4980027417982416,,,,,,0.4867494393460777,0.509256044250406,,
bar,1.3920588235294118,0.4936418644228045,0.024029411764705882,random,False,,2.0,,,,
whisker,1.3920588235294118,0.4936418644228045,,,,,,0.49172514413322355,0.4955585847123854,,
bar,1.4173529411764707,0.4936418644228045,0.024029411764705882,random,True,,2.0,,,,
whisker,1.4173529411764707,0.4936418644228045,,,,,,0.49172514413322355,0.4955585847123854,,
oracle,0.54,1.0,,,,,,,,1.46,
bar,1.5826470588235293,0.8289346297933239,0.024029411764705882,midian,False,1.0,2.0,,,,
whisker,1.5826470588235293,0.8289346297933239,,,,,,0.8248953513000287,0.832973908286619,,
bar,1.6079411764705882,0.9658346311964195,0.024029411764705882,midian,False,3.0,2.0,,,,
whisker,1.6079411764705882,0.9658346311964195,,,,,,0.9628591930779953,0.9688100693148437,,
bar,1.6332352941176471,0.9832751048813684,0.024029411764705882,midian,False,5.0,2.0,,,,
whisker,1.6332352941176471,0.9832751048813684,,,,,,0.9805200994983412,0.9860301102643956,,
bar,1.6585294117647058,0.8278963393245501,0.024029411764705882,midian,True,1.0,2.0,,,,
whisker,1.6585294117647058,0.8278963393245501,,,,,,0.823938659542947,0.8318540191061531,,
bar,1.6838235294117647,0.9622427074125521,0.024029411764705882,midian,True,3.0,2.0,,,,
whisker,1.6838235294117647,0.9622427074125521,,,,,,0.9591095565619253,0.9653758582631791,,
bar,1.7091176470588234,0.9823630929831209,0.024029411764705882,midian,True,5.0,2.0,,,,
whisker,1.7091176470588234,0.9823630929831209,,,,,,0.9796028502596236,0.9851233357066181,,
bar,1.7344117647058823,0.8289346297933239,0.024029411764705882,midian_wo_defenses,False,1.0,2.0,,,,
whisker,1.7344117647058823,0.8289346297933239,,,,,,0.8248953513000287,0.832973908286619,,
bar,1.7597058823529412,0.8939260007576714,0.024029411764705882,midian_wo_defenses,False,3.0,2.0,,,,
whisker,1.7597058823529412,0.8939260007576714,,,,,,0.8904477168456124,0.8974042846697302,,
bar,1.785,0.923138443406154,0.024029411764705882,midian_wo_defenses,False,5.0,2.0,,,,
whisker,1.785,0.923138443406154,,,,,,0.9197068331315196,0.9265700536807884,,
bar,1.8102941176470588,0.5138275034726606,0.024029411764705882,midian_wo_defenses,True,1.0,2.0,,,,
whisker,1.8102941176470588,0.5138275034726606,,,,,,0.4951266346910751,0.5325283722542462,,
bar,1.8355882352941175,0.719703666287831,0.024029411764705882,midian_wo_defenses,True,3.0,2.0,,,,
whisker,1.8355882352941175,0.719703666287831,,,,,,0.7073185160457026,0.7320888165299594,,
bar,1.8608823529411764,0.8211193893729568,0.024029411764705882,midian_wo_defenses,True,5.0,2.0,,,,
whisker,1.8608823529411764,0.8211193893729568,,,,,,0.8157904318878021,0.8264483468581114,,
bar,1.8861764705882353,0.8302395083554321,0.024029411764705882,flat_probe_argmax_online,False,1.0,2.0,,,,
whisker,1.8861764705882353,0.8302395083554321,,,,,,0.8269289499412956,0.8335500667695687,,
bar,1.911470588235294,0.8976301721597847,0.024029411764705882,flat_probe_argmax_online,False,3.0,2.0,,,,
whisker,1.911470588235294,0.8976301721597847,,,,,,0.8949681582725506,0.9002921860470188,,
bar,1.936764705882353,0.9222685243647487,0.024029411764705882,flat_probe_argmax_online,False,5.0,2.0,,,,
whisker,1.936764705882353,0.9222685243647487,,,,,,0.9196520582270524,0.9248849905024451,,
bar,1.9620588235294119,0.8302395083554321,0.024029411764705882,flat_probe_argmax_online,True,1.0,2.0,,,,
whisker,1.9620588235294119,0.8302395083554321,,,,,,0.8269289499412956,0.8335500667695687,,
bar,1.9873529411764705,0.8976301721597847,0.024029411764705882,flat_probe_argmax_online,True,3.0,2.0,,,,
whisker,1.9873529411764705,0.8976301721597847,,,,,,0.8949681582725506,0.9002921860470188,,
bar,2.0126470588235295,0.9222685243647487,0.024029411764705882,flat_probe_argmax_online,True,5.0,2.0,,,,
whisker,2.0126470588235295,0.9222685243647487,,,,,,0.9196520582270524,0.9248849905024451,,
bar,2.0379411764705884,0.7604214898065133,0.024029411764705882,best_learned,False,1.0,2.0,,,,
whisker,2.0379411764705884,0.7604214898065133,,,,,,0.7550375240427968,0.7658054555702297,,
bar,2.0632352941176473,0.9028917792650587,0.024029411764705882,best_learned,False,3.0,2.0,,,,
whisker,2.0632352941176473,0.9028917792650587,,,,,,0.8993426186819287,0.9064409398481889,,
bar,2.0885294117647057,0.932384840959156,0.024029411764705882,best_learned,False,5.0,2.0,,,,
whisker,2.0885294117647057,0.932384840959156,,,,,,0.9288039790476961,0.9359657028706159,,
bar,2.1138235294117647,0.7604214898065133,0.024029411764705882,best_learned,True,1.0,2.0,,,,
whisker,2.1138235294117647,0.7604214898065133,,,,,,0.7550375240427968,0.7658054555702297,,
bar,2.1391176470588236,0.9028917792650587,0.024029411764705882,best_learned,True,3.0,2.0,,,,
whisker,2.1391176470588236,0.9028917792650587,,,,,,0.8993426186819287,0.9064409398481889,,
bar,2.1644117647058825,0.932384840959156,0.024029411764705882,best_learned,True,5.0,2.0,,,,
whisker,2.1644117647058825,0.932384840959156,,,,,,0.9288039790476961,0.9359657028706159,,
bar,2.1897058823529414,0.8801195437134322,0.024029411764705882,best_bandit,False,1.0,2.0,,,,
whisker,2.1897058823529414,0.8801195437134322,,,,,,0.8774550369452858,0.8827840504815785,,
bar,2.215,0.9391898528153108,0.024029411764705882,best_bandit,False,3.0,2.0,,,,
whisker,2.215,0.9391898528153108,,,,,,0.9368544320158187,0.9415252736148028,,
bar,2.2402941176470588,0.9581597002988592,0.024029411764705882,best_bandit,False,5.0,2.0,,,,
whisker,2.2402941176470588,0.9581597002988592,,,,,,0.9558877121511844,0.9604316884465341,,
bar,2.2655882352941177,0.8733846866186808,0.024029411764705882,best_bandit,True,1.0,2.0,,,,
whisker,2.2655882352941177,0.8733846866186808,,,,,,0.870931571294763,0.8758378019425987,,
bar,2.2908823529411766,0.9391898528153108,0.024029411764705882,best_bandit,True,3.0,2.0,,,,
whisker,2.2908823529411766,0.9391898528153108,,,,,,0.9368544320158187,0.9415252736148028,,
bar,2.3161764705882355,0.9581597002988592,0.024029411764705882,best_bandit,True,5.0,2.0,,,,
whisker,2.3161764705882355,0.9581597002988592,,,,,,0.9558877121511844,0.9604316884465341,,
bar,2.341470588235294,0.3822031401271205,0.024029411764705882,declared_argmax,False,,2.0,,,,
whisker,2.341470588235294,0.3822031401271205,,,,,,0.3677447549268385,0.3966615253274025,,
bar,2.366764705882353,0.30287213593186574,0.024029411764705882,declared_argmax,True,,2.0,,,,
whisker,2.366764705882353,0.30287213593186574,,,,,,0.28832448737930366,0.31741978448442787,,
bar,2.392058823529412,0.2432546196910384,0.024029411764705882,random,False,,2.0,,,,
whisker,2.392058823529412,0.2432546196910384,,,,,,0.24159351276401878,0.24491572661805802,,
bar,2.4173529411764707,0.2432546196910384,0.024029411764705882,random,True,,2.0,,,,
whisker,2.4173529411764707,0.2432546196910384,,,,,,0.24159351276401878,0.24491572661805802,,
oracle,1.54,1.0,,,,,,,,2.46,
bar,2.5826470588235293,0.7016908212560387,0.024029411764705882,midian,False,1.0,2.0,,,,
whisker,2.5826470588235293,0.7016908212560387,,,,,,0.6699433830239252,0.733438259488152,,
bar,2.607941176470588,0.8031400966183575,0.024029411764705882,midian,False,3.0,2.0,,,,
whisker,2.607941176470588,0.8031400966183575,,,,,,0.78743961352657,0.818840579710145,,
bar,2.633235294117647,0.8671497584541062,0.024029411764705882,midian,False,5.0,2.0,,,,
whisker,2.633235294117647,0.8671497584541062,,,,,,0.846196435298433,0.8881030816097795,,
bar,2.658529411764706,0.6968599033816425,0.024029411764705882,midian,True,1.0,2.0,,,,
whisker,2.658529411764706,0.6968599033816425,,,,,,0.665389337630929,0.7283304691323559,,
bar,2.6838235294117645,0.7971014492753623,0.024029411764705882,midian,True,3.0,2.0,,,,
whisker,2.6838235294117645,0.7971014492753623,,,,,,0.7833842793579704,0.8108186191927542,,
bar,2.7091176470588234,0.8671497584541062,0.024029411764705882,midian,True,5.0,2.0,,,,
whisker,2.7091176470588234,0.8671497584541062,,,,,,0.846196435298433,0.8881030816097795,,
bar,2.7344117647058823,0.7016908212560387,0.024029411764705882,midian_wo_defenses,False,1.0,2.0,,,,
whisker,2.7344117647058823,0.7016908212560387,,,,,,0.6699433830239252,0.733438259488152,,
bar,2.7597058823529412,0.7210144927536233,0.024029411764705882,midian_wo_defenses,False,3.0,2.0,,,,
whisker,2.7597058823529412,0.7210144927536233,,,,,,0.6873493723073277,0.7546796131999188,,
bar,2.785,0.7379227053140096,0.024029411764705882,midian_wo_defenses,False,5.0,2.0,,,,
whisker,2.785,0.7379227053140096,,,,,,0.7148806956179481,0.7609647150100711,,
bar,2.8102941176470586,0.6920289855072465,0.024029411764705882,midian_wo_defenses,True,1.0,2.0,,,,
whisker,2.8102941176470586,0.6920289855072465,,,,,,0.6583638650609508,0.725694105953542,,
bar,2.8355882352941175,0.6642512077294686,0.024029411764705882,midian_wo_defenses,True,3.0,2.0,,,,
whisker,2.8355882352941175,0.6642512077294686,,,,,,0.6472140869810797,0.6812883284778573,,
bar,2.8608823529411764,0.6666666666666666,0.024029411764705882,midian_wo_defenses,True,5.0,2.0,,,,
whisker,2.8608823529411764,0.6666666666666666,,,,,,0.6484303516056262,0.684902981727707,,
bar,2.8861764705882353,0.6304347826086956,0.024029411764705882,flat_probe_argmax_online,False,1.0,2.0,,,,
whisker,2.8861764705882353,0.6304347826086956,,,,,,0.6078079782666724,0.6530615869507187,,
bar,2.9114705882352943,0.6896135265700483,0.024029411764705882,flat_probe_argmax_online,False,3.0,2.0,,,,
whisker,2.9114705882352943,0.6896135265700483,,,,,,0.6695129022015781,0.7097141509385185,,
bar,2.9367647058823527,0.7379227053140096,0.024029411764705882,flat_probe_argmax_online,False,5.0,2.0,,,,
whisker,2.9367647058823527,0.7379227053140096,,,,,,0.7225034476632806,0.7533419629647388,,
bar,2.9620588235294116,0.6304347826086956,0.024029411764705882,flat_probe_argmax_online,True,1.0,2.0,,,,
whisker,2.9620588235294116,0.6304347826086956,,,,,,0.6078079782666724,0.6530615869507187,,
bar,2.9873529411764705,0.6896135265700483,0.024029411764705882,flat_probe_argmax_online,True,3.0,2.0,,,,
whisker,2.9873529411764705,0.6896135265700483,,,,,,0.6695129022015781,0.7097141509385185,,
bar,3.0126470588235295,0.7379227053140096,0.024029411764705882,flat_probe_argmax_online,True,5.0,2.0,,,,
whisker,3.0126470588235295,0.7379227053140096,,,,,,0.7225034476632806,0.7533419629647388,,
bar,3.0379411764705884,0.6123188405797101,0.024029411764705882,best_learned,False,1.0,2.0,,,,
whisker,3.0379411764705884,0.6123188405797101,,,,,,0.5801152376184218,0.6445224435409985,,
bar,3.0632352941176473,0.7729468599033816,0.024029411764705882,best_learned,False,3.0,2.0,,,,
whisker,3.0632352941176473,0.7729468599033816,,,,,,0.7479903643481016,0.7979033554586616,,
bar,3.0885294117647057,0.8188405797101449,0.024029411764705882,best_learned,False,5.0,2.0,,,,
whisker,3.0885294117647057,0.8188405797101449,,,,,,0.7884547207115721,0.8492264387087176,,
bar,3.1138235294117647,0.6968599033816425,0.024029411764705882,best_learned,True,1.0,2.0,,,,
whisker,3.1138235294117647,0.6968599033816425,,,,,,0.6925053728557197,0.7012144339075652,,
bar,3.1391176470588236,0.7729468599033816,0.024029411764705882,best_learned,True,3.0,2.0,,,,
whisker,3.1391176470588236,0.7729468599033816,,,,,,0.7479903643481016,0.7979033554586616,,
bar,3.1644117647058825,0.8188405797101449,0.024029411764705882,best_learned,True,5.0,2.0,,,,
whisker,3.1644117647058825,0.8188405797101449,,,,,,0.7884547207115721,0.8492264387087176,,
bar,3.1897058823529414,0.7801932367149758,0.024029411764705882,best_bandit,False,1.0,2.0,,,,
whisker,3.1897058823529414,0.7801932367149758,,,,,,0.7722736249706498,0.7881128484593019,,
bar,3.215,0.894927536231884,0.024029411764705882,best_bandit,False,3.0,2.0,,,,
whisker,3.215,0.894927536231884,,,,,,0.8778050158469108,0.9120500566168573,,
bar,3.2402941176470588,0.9045893719806762,0.024029411764705882,best_bandit,False,5.0,2.0,,,,
whisker,3.2402941176470588,0.9045893719806762,,,,,,0.8851528056287064,0.9240259383326461,,
bar,3.2655882352941177,0.7801932367149758,0.024029411764705882,best_bandit,True,1.0,2.0,,,,
whisker,3.2655882352941177,0.7801932367149758,,,,,,0.7722736249706498,0.7881128484593019,,
bar,3.2908823529411766,0.894927536231884,0.024029411764705882,best_bandit,True,3.0,2.0,,,,
whisker,3.2908823529411766,0.894927536231884,,,,,,0.8778050158469108,0.9120500566168573,,
bar,3.3161764705882355,0.9045893719806762,0.024029411764705882,best_bandit,True,5.0,2.0,,,,
whisker,3.3161764705882355,0.9045893719806762,,,,,,0.8851528056287064,0.9240259383326461,,
bar,3.341470588235294,0.6739130434782609,0.024029411764705882,declared_argmax,False,,2.0,,,,
whisker,3.341470588235294,0.6739130434782609,,,,,,0.6351714615160738,0.7126546254404479,,
bar,3.366764705882353,0.5567632850241546,0.024029411764705882,declared_argmax,True,,2.0,,,,
whisker,3.366764705882353,0.5567632850241546,,,,,,0.51237203876935,0.6011545312789592,,
bar,3.392058823529412,0.572463768115942,0.024029411764705882,random,False,,2.0,,,,
whisker,3.392058823529412,0.572463768115942,,,,,,0.5504247734409485,0.5945027627909356,,
bar,3.4173529411764707,0.572463768115942,0.024029411764705882,random,True,,2.0,,,,
whisker,3.4173529411764707,0.572463768115942,,,,,,0.5504247734409485,0.5945027627909356,,
oracle,2.54,1.0,,,,,,,,3.46,
bar,3.5826470588235293,0.8444444444444446,0.024029411764705882,midian,False,1.0,2.0,,,,
whisker,3.5826470588235293,0.8444444444444446,,,,,,0.8351216991273765,0.8537671897615126,,
bar,3.607941176470588,0.8844444444444445,0.024029411764705882,midian,False,3.0,2.0,,,,
whisker,3.607941176470588,0.8844444444444445,,,,,,0.8741164888545581,0.8947724000343308,,
bar,3.633235294117647,0.912,0.024029411764705882,midian,False,5.0,2.0,,,,
whisker,3.633235294117647,0.912,,,,,,0.9058096052101404,0.9181903947898596,,
bar,3.658529411764706,0.8364444444444445,0.024029411764705882,midian,True,1.0,2.0,,,,
whisker,3.658529411764706,0.8364444444444445,,,,,,0.8307527784556153,0.8421361104332737,,
bar,3.6838235294117645,0.8346666666666667,0.024029411764705882,midian,True,3.0,2.0,,,,
whisker,3.6838235294117645,0.8346666666666667,,,,,,0.8243962488815187,0.8449370844518146,,
bar,3.7091176470588234,0.872,0.024029411764705882,midian,True,5.0,2.0,,,,
whisker,3.7091176470588234,0.872,,,,,,0.8513249718229102,0.8926750281770898,,
bar,3.7344117647058823,0.8444444444444446,0.024029411764705882,midian_wo_defenses,False,1.0,2.0,,,,
whisker,3.7344117647058823,0.8444444444444446,,,,,,0.8351216991273765,0.8537671897615126,,
bar,3.7597058823529412,0.8862222222222224,0.024029411764705882,midian_wo_defenses,False,3.0,2.0,,,,
